Сафонов Всеволод Борисович,1968-04-08,Медведева Ирина Ниловна,1994-03-11,2016-01-24,7
Кузнецов Максимильян Эдгарович,1994-07-06,Горбунова Анна Петровна,1963-04-17,2018-05-13,8
Виноградов Андрон Валентинович,1982-07-21,Пахомова Маргарита Александровна,1999-11-02,2020-11-15,9
Горбунов Ермолай Егорович,1963-07-20,Петрова Галина Святославовна,1989-04-01,2016-10-08,1
Сысоев Вениамин Абрамович,1978-05-25,Овчинникова Мария Ждановна,1976-06-02,2006-07-13,9
Блинов Прокофий Ануфриевич,1984-03-21,Фокина Маргарита Олеговна,1994-01-07,2012-08-21,10
Носов Аким Антипович,1976-05-03,Козлова Галина Артемовна,1987-04-20,2020-07-18,8
Шашков Адам Теймуразович,1998-07-20,Егорова Нина Олеговна,1981-10-24,2020-07-13,9
Зыков Всемил Гордеевич,1967-11-18,Давыдова Ольга Павловна,1963-10-08,2019-11-14,9
Федосеев Остромир Марсович,1999-02-08,Маркова Валентина Артемовна,1988-01-22,2017-04-24,6
Цветков Климент Фролович,1978-01-12,Соболева Ирина Макаровна,1999-01-01,2018-02-24,6
Воронов Эдуард Харлампьевич,1995-01-14,Кузнецова Светлана Михайловна,1992-03-28,2020-12-13,10
Денисов Роман Харлампьевич,1966-03-09,Михеева Елена Михайловна,1968-11-26,2009-04-16,9
Кудрявцев Амвросий Аксёнович,1985-11-05,Герасимова Марфа Олеговна,1969-09-26,2005-10-11,1
Панфилов Амос Давидович,1994-07-05,Бурова Майя Викторовна,1993-08-07,2015-07-20,8
Комаров Лев Иосипович,1973-02-20,Сазонова Евгения Руслановна,1999-06-26,2019-07-19,4
Коновалов Григорий Викентьевич,2000-03-27,Дроздова Людмила Аркадьевна,1996-07-10,2018-09-01,9
Нестеров Демид Гертрудович,1978-08-12,Соколова Майя Владиславовна,1967-12-17,2003-07-22,6
Исаев Андроник Фокич,1977-03-03,Герасимова Ксения Александровна,1977-01-23,2017-07-23,8
Зуев Ростислав Иосифович,1979-08-10,Полякова Акулина Федоровна,1974-11-14,2006-07-16,8
Фомичев Ратибор Викторович,1985-12-04,Беспалова Анна Феликсовна,1977-08-14,2007-10-21,5
Лихачев Михей Дмитриевич,1970-04-10,Власова Элеонора Альбертовна,1978-02-27,2000-01-17,1
Васильев Феофан Геннадиевич,1974-09-24,Медведева Олимпиада Макаровна,1976-09-05,1994-09-05,4
Беляев Мирон Иосифович,1992-06-13,Соболева Фаина Рубеновна,1968-08-17,2013-11-01,5
Жданов Иларион Трифонович,1978-11-11,Большакова Любовь Леонидовна,1969-06-02,2008-12-07,3
Буров Иларион Владленович,1998-11-19,Миронова Виктория Борисовна,1971-03-28,2016-10-10,10
Попов Илья Ильич,1993-10-20,Трофимова Феврония Богдановна,1978-02-06,2019-06-28,3
Кудрявцев Арефий Аверьянович,1968-10-06,Емельянова Синклитикия Захаровна,1978-10-15,2000-01-01,8
Александров Парфен Матвеевич,1972-05-07,Ситникова Феврония Артемовна,1997-07-20,2018-12-24,2
Силин Куприян Всеволодович,1967-02-18,Тетерина Ираида Никифоровна,1973-11-06,1994-01-09,2
Беляев Арефий Феоктистович,1981-11-16,Чернова Майя Афанасьевна,1971-04-03,2017-06-01,10
Кондратьев Юлий Григорьевич,1982-05-24,Шашкова Ираида Матвеевна,1966-10-12,2014-09-24,9
Мишин Владислав Феодосьевич,1992-06-13,Брагина Ульяна Юльевна,1998-02-04,2019-04-17,9
Белоусов Орест Валерьянович,1971-05-11,Ершова Евгения Константиновна,1963-03-17,2008-01-16,7
Устинов Серафим Федотович,1978-12-08,Носкова Лариса Афанасьевна,1965-05-17,2012-07-22,4
Сергеев Евстигней Бенедиктович,1975-08-11,Андреева Валентина Тимофеевна,1978-11-20,1997-09-15,1
Зимин Фрол Жоресович,1988-01-19,Пахомова Наталья Кузьминична,1985-09-06,2011-09-14,3
Назаров Ираклий Денисович,1968-02-10,Боброва Валерия Аскольдовна,1976-04-07,2010-02-19,5
Сидоров Спартак Гертрудович,1966-03-19,Полякова Анна Сергеевна,1974-07-10,2016-03-02,7
Сорокин Ульян Игоревич,1966-12-16,Смирнова Нинель Федоровна,1983-09-07,2008-07-09,6
Рябов Никифор Жанович,1965-07-10,Мишина Нина Юрьевна,1969-07-18,2011-09-18,7
Лаврентьев Зосима Ефстафьевич,1977-11-24,Симонова Агафья Захаровна,1994-10-15,2017-06-16,3
Филатов Чеслав Евсеевич,1985-03-09,Ларионова Светлана Харитоновна,1960-09-01,2007-07-24,1
Савин Изяслав Гордеевич,1995-07-01,Павлова Иванна Тимуровна,1986-07-21,2017-10-22,1
Тетерин Игорь Фёдорович,1963-11-19,Федотова Лидия Матвеевна,1992-09-10,2010-03-05,5
Селезнев Эдуард Аксёнович,1993-06-03,Тетерина Марфа Рудольфовна,1967-10-23,2020-07-06,8
Марков Геннадий Димитриевич,1972-04-14,Маслова Октябрина Ниловна,1972-10-08,2013-08-22,6
Белозеров Бронислав Марсович,1970-04-13,Елисеева Майя Руслановна,1984-10-24,2007-03-19,9
Шестаков Вацлав Харламович,1974-10-15,Морозова Александра Аркадьевна,1999-08-07,2020-10-21,9
Терентьев Афанасий Филатович,1983-04-08,Кудрявцева Людмила Наумовна,1984-03-27,2013-01-14,5
Туров Станислав Иосипович,1996-11-18,Абрамова Мария Мироновна,1969-05-23,2018-06-04,5
Семенов Станимир Феофанович,1985-05-09,Пестова Лидия Эльдаровна,1965-09-26,2019-12-05,10
Гурьев Амос Ярославович,1998-02-12,Лебедева Таисия Рубеновна,1989-10-21,2017-07-22,8
Кириллов Радован Федотович,1967-02-08,Громова Екатерина Харитоновна,1963-11-08,1987-11-12,1
Фадеев Прохор Жоресович,1988-11-06,Лаврентьева Синклитикия Львовна,1982-08-23,2018-05-16,10
Веселов Роман Даниилович,1991-10-24,Киселева Фаина Викторовна,1979-06-11,2015-05-21,9
Богданов Феофан Александрович,1973-06-19,Якушева Любовь Филипповна,1994-11-01,2019-11-07,10
Красильников Святослав Феофанович,1986-01-26,Блинова Маргарита Дмитриевна,1966-10-19,2019-07-20,10
Петров Аггей Ильясович,1988-12-23,Евсеева Ирина Васильевна,1996-03-22,2019-11-11,8
Лыткин Милий Фокич,1990-09-23,Терентьева Алевтина Андреевна,1999-12-10,2018-05-09,10
Мясников Артемий Вячеславович,1993-10-18,Фролова Варвара Сергеевна,1997-08-12,2017-12-10,5
Кондратьев Олег Данилович,1997-01-11,Воронцова Зинаида Георгиевна,2000-11-28,2019-11-18,4
Трофимов Ульян Геннадиевич,1970-02-01,Соловьева Раиса Робертовна,1993-10-10,2013-12-04,6
Галкин Феофан Феофанович,1972-12-06,Королева Клавдия Наумовна,1984-12-17,2008-05-12,7
Громов Семен Ефимьевич,1976-11-14,Ермакова Ульяна Вениаминовна,1967-01-25,2015-11-20,4
Котов Евграф Антипович,1963-08-22,Колобова Светлана Юльевна,1962-02-27,1984-08-12,9
Бирюков Владилен Денисович,1995-12-13,Баранова Варвара Кузьминична,1978-05-08,2016-10-16,9
Назаров Никандр Августович,1984-03-19,Воронова Ия Кирилловна,1993-09-04,2020-09-07,5
Семенов Платон Гурьевич,1978-04-21,Панфилова Марфа Михайловна,1974-05-04,2016-10-26,7
Федотов Богдан Терентьевич,1966-08-25,Игнатьева Феврония Аркадьевна,1990-02-18,2009-04-10,4
Фролов Азарий Ануфриевич,1966-08-27,Коновалова Евфросиния Макаровна,1991-04-08,2018-01-03,2
Никифоров Марк Евсеевич,1975-08-22,Капустина Алевтина Степановна,1981-08-14,2013-04-28,1
Блинов Мефодий Валерьянович,1991-05-10,Селиверстова Ангелина Рудольфовна,1977-02-06,2011-08-13,5
Меркушев Софон Демидович,1971-06-14,Кудрявцева Кира Оскаровна,1987-06-14,2017-06-01,5
Иванов Ладислав Витальевич,1961-04-17,Евдокимова Варвара Аркадьевна,1968-11-07,2000-10-23,3
Иванов Панфил Фадеевич,1967-09-28,Уварова Синклитикия Федоровна,1989-10-22,2018-03-08,8
Харитонов Кирилл Алексеевич,1978-08-18,Русакова Жанна Натановна,1999-03-01,2017-06-12,6
Игнатов Эрнест Игнатьевич,1978-12-20,Соколова Лидия Олеговна,1964-06-19,2003-11-28,2
Селезнев Лучезар Аксёнович,1987-02-04,Дементьева Ольга Вячеславовна,1961-05-05,2012-08-17,10
Костин Эмиль Ильясович,1983-02-21,Федорова Ксения Робертовна,1964-11-10,2020-05-20,8
Зиновьев Венедикт Юльевич,1987-05-16,Козлова Элеонора Сергеевна,1973-02-28,2012-06-02,8
Константинов Авдей Авдеевич,1982-10-19,Шилова Екатерина Семеновна,1995-07-20,2017-10-14,10
Степанов Измаил Федосьевич,1975-03-01,Терентьева Лора Андреевна,1980-08-19,2013-06-07,5
Большаков Аверкий Изотович,1964-05-02,Харитонова Мария Захаровна,1992-08-13,2019-08-13,3
Поляков Ерофей Валерьянович,1986-08-13,Абрамова Марина Кузьминична,1976-02-07,2020-01-27,1
Коновалов Каллистрат Адрианович,1982-06-20,Медведева Пелагея Васильевна,1974-01-01,2007-01-19,5
Власов Тихон Алексеевич,1970-05-04,Лапина Людмила Вениаминовна,1968-03-28,1988-05-01,9
Гусев Мокей Исидорович,1988-12-16,Тетерина Алла Викторовна,1965-06-25,2006-12-06,7
Калинин Будимир Виленович,1986-09-12,Сазонова Лора Рудольфовна,1967-11-27,2008-03-10,9
Баранов Никифор Фролович,1993-06-03,Савина Юлия Филипповна,1965-02-14,2017-11-08,8
Соболев Радислав Богданович,1964-10-10,Дьячкова Нонна Никифоровна,1995-06-10,2013-08-15,10
Пономарев Наум Демидович,1975-02-24,Дмитриева Ангелина Ждановна,1999-12-25,2017-01-14,10
Быков Григорий Валерьянович,1960-12-08,Горбунова Татьяна Николаевна,1962-10-18,2018-07-25,3
Гуляев Филимон Зиновьевич,1982-01-28,Белозерова Агафья Павловна,1965-06-08,2013-08-24,3
Симонов Устин Эдгарович,1982-12-07,Петухова Евдокия Антоновна,1981-06-06,2006-05-13,1
Зиновьев Ратибор Эдуардович,1997-08-05,Кузнецова Анна Максимовна,1976-09-06,2016-01-09,4
Игнатов Егор Игоревич,1988-05-19,Смирнова Галина Алексеевна,1969-09-25,2006-09-13,10
Кулагин Мстислав Юльевич,1991-01-04,Калинина Евфросиния Альбертовна,1973-06-01,2014-06-25,6
Шашков Никандр Трифонович,1986-12-21,Наумова Лукия Вадимовна,1972-12-04,2016-06-18,1
Пономарев Филимон Афанасьевич,1984-12-04,Крылова Анастасия Матвеевна,1986-02-18,2005-05-06,5
Шестаков Игнатий Евсеевич,1989-12-26,Комарова Лукия Рудольфовна,1963-09-06,2015-09-07,4
Князев Дорофей Абрамович,1996-08-24,Анисимова Агафья Павловна,1961-10-11,2018-05-03,4
Крылов Викентий Даниилович,1963-07-23,Давыдова Агата Архиповна,1967-02-09,1997-12-18,10
Цветков Сигизмунд Терентьевич,1977-10-08,Лаврентьева Эмилия Олеговна,1981-06-28,2008-10-06,1
Русаков Андроник Георгиевич,1965-09-21,Дементьева Кира Тарасовна,1979-02-24,2005-07-15,6
Блохин Серафим Геннадиевич,1969-10-15,Смирнова Вероника Юрьевна,1998-06-20,2017-02-07,6
Ширяев Милован Августович,1970-10-08,Терентьева Агата Кирилловна,1980-06-10,2009-04-16,10
Фомичев Максим Яковлевич,1970-03-11,Ильина Феврония Васильевна,1990-11-21,2011-11-28,2
Кондратьев Януарий Феоктистович,1979-08-05,Гордеева Наина Евгеньевна,1960-01-02,2007-06-10,6
Иванов Харитон Фокич,1973-05-07,Галкина Милица Харитоновна,1984-05-17,2017-10-19,5
Кабанов Вацлав Харитонович,1961-10-01,Куликова Алла Алексеевна,1988-02-20,2017-09-28,6
Григорьев Станислав Ерофеевич,1963-09-07,Агафонова Татьяна Робертовна,1988-10-02,2017-10-02,8
Нестеров Валерьян Феодосьевич,1987-04-17,Лобанова Алла Болеславовна,1993-09-28,2018-11-28,9
Большаков Парфен Валентинович,1970-07-16,Сидорова Марина Константиновна,1963-06-20,1997-06-06,10
Муравьев Ульян Адамович,1966-01-23,Сысоева Маргарита Антоновна,1988-12-02,2012-09-25,2
Гуляев Панкратий Измаилович,1964-06-17,Осипова Вероника Аркадьевна,1979-08-26,2014-12-22,4
Гусев Петр Вилорович,1960-03-16,Дорофеева Ксения Кузьминична,1983-09-23,2014-09-24,6
Сысоев Дмитрий Тимурович,1979-03-19,Казакова Жанна Павловна,1992-08-08,2014-11-06,1
Анисимов Святослав Андреевич,1975-06-22,Самойлова Лидия Даниловна,2000-06-20,2018-08-12,1
Виноградов Савва Владленович,1977-09-13,Горбачева Антонина Афанасьевна,1962-09-01,2015-06-08,4
Лаврентьев Никодим Ермолаевич,1996-10-12,Горбачева Зинаида Руслановна,1962-05-05,2016-09-18,5
Козлов Творимир Анисимович,1979-02-24,Князева Анастасия Владимировна,1991-11-19,2010-01-21,7
Капустин Афиноген Иосифович,1974-03-15,Матвеева Милица Максимовна,1991-10-27,2019-01-08,9
Филатов Радован Богданович,1978-10-25,Моисеева Евфросиния Богдановна,1961-04-27,2013-09-21,10
Доронин Леон Изотович,1961-07-08,Шашкова Раиса Артемовна,1988-09-15,2016-03-04,4
Федотов Мирон Григорьевич,1984-05-24,Соколова Алла Оскаровна,1973-01-09,2014-07-19,6
Колобов Николай Ефимович,1978-03-23,Ефимова Татьяна Макаровна,1986-02-08,2015-04-23,4
Новиков Антип Брониславович,1996-05-04,Фролова Вероника Никифоровна,1977-12-19,2014-03-05,10
Лукин Аполлон Владиславович,1984-02-14,Ковалева Ирина Семеновна,1985-03-26,2012-09-14,1
Чернов Добромысл Ефстафьевич,1969-06-23,Богданова Лора Михайловна,1976-03-04,2008-07-24,8
Ефимов Георгий Арсеньевич,1987-07-09,Селиверстова Майя Болеславовна,1995-07-28,2020-04-27,5
Казаков Якуб Чеславович,1972-02-22,Фролова Екатерина Аркадьевна,1977-05-21,1998-05-08,9
Игнатьев Казимир Аксёнович,1985-10-26,Александрова Октябрина Юльевна,1974-05-12,2003-06-22,10
Щербаков Галактион Ермилович,1977-04-08,Терентьева Елизавета Леонидовна,1960-09-28,2003-03-04,8
Комиссаров Казимир Авдеевич,1998-04-01,Корнилова Наталья Кузьминична,1966-10-20,2018-04-20,2
Исаков Парфен Эдгардович,1970-02-14,Мишина Наталья Юльевна,1978-04-20,1997-03-10,6
Симонов Герасим Захарьевич,1989-06-20,Новикова Евгения Федоровна,1999-12-25,2019-05-09,5
Колобов Лучезар Бенедиктович,1994-09-21,Комиссарова Александра Борисовна,1969-04-07,2018-02-13,2
Никифоров Борис Ааронович,1970-02-23,Гордеева Марина Мироновна,1990-02-07,2015-11-05,2
Якушев Савелий Антипович,1981-02-26,Шарапова Елена Натановна,1994-03-26,2016-03-25,5
Филатов Панфил Гавриилович,1971-11-12,Лебедева Жанна Эдуардовна,1965-07-02,2012-08-16,6
Бобров Наум Аксёнович,1972-06-17,Лихачева Оксана Святославовна,1960-08-13,1991-01-18,10
Кудряшов Максим Ефимьевич,1997-03-06,Данилова Лидия Романовна,1990-08-25,2019-02-14,8
Вишняков Тимур Владиславович,1984-07-12,Осипова Полина Руслановна,1962-07-27,2018-08-28,2
Панфилов Мечислав Аверьянович,1994-09-19,Семенова Эмилия Филипповна,1997-01-06,2019-02-19,6
Комаров Исидор Ефимович,1996-06-21,Антонова Фаина Никифоровна,1983-02-20,2016-12-03,5
Власов Рюрик Иосипович,1963-04-08,Кузнецова Зоя Антоновна,1997-08-22,2017-01-11,3
Иванов Евстафий Эдгардович,1997-01-20,Уварова Валерия Артемовна,1987-12-09,2019-01-05,3
Николаев Петр Измаилович,2000-12-18,Орехова Наина Егоровна,1960-11-06,2019-05-13,7
