Давыдов Борислав Яковлевич,1999-03-28,Лаврентьева Мария Кузьминична,1988-11-24,2019-12-06,5
Тетерин Адриан Вячеславович,1986-03-08,Белякова Фаина Макаровна,1971-03-06,2008-01-25,10
Марков Лазарь Геннадиевич,1979-11-05,Шилова Лариса Архиповна,1977-06-10,2011-04-01,4
Марков Лукьян Исидорович,1998-01-18,Гришина Жанна Тимуровна,2000-10-18,2018-10-06,4
Лаврентьев Остап Фадеевич,1980-09-22,Кириллова Елизавета Альбертовна,1977-03-13,2015-09-02,3
Харитонов Иван Гертрудович,1973-04-01,Шестакова Нина Тимуровна,1987-01-01,2012-05-18,7
Стрелков Лукьян Демидович,1998-09-17,Лазарева Евфросиния Леоновна,1971-08-06,2020-12-01,5
Бобылев Ладислав Давыдович,1990-02-10,Максимова Милица Захаровна,2000-06-13,2019-08-11,6
Корнилов Евграф Фролович,1993-03-09,Дроздова Татьяна Макаровна,1985-12-21,2013-09-19,9
Зайцев Ювеналий Фёдорович,1986-07-02,Белова Зинаида Станиславовна,1980-03-09,2019-12-01,6
Белов Аполлинарий Адрианович,1965-07-15,Захарова Елизавета Аркадьевна,1965-11-21,2013-04-25,4
Третьяков Иннокентий Герасимович,1970-05-28,Бирюкова Елизавета Леонидовна,1993-01-02,2012-11-24,3
Зиновьев Софон Георгиевич,1961-07-13,Лыткина Любовь Петровна,1980-09-10,2006-05-07,8
Соловьев Марк Филиппович,1964-10-20,Владимирова Агафья Васильевна,1999-03-19,2018-02-02,10
Лазарев Никодим Федосьевич,1990-11-06,Ильина Ирина Аркадьевна,1975-08-22,2014-07-19,6
Архипов Лазарь Федосьевич,1973-07-23,Назарова Фёкла Дмитриевна,1975-03-20,2008-10-17,8
Воронцов Владлен Харлампович,1994-09-07,Турова Надежда Антоновна,1965-12-28,2017-07-24,7
Чернов Моисей Венедиктович,1991-03-05,Кондратьева Валентина Олеговна,1971-12-25,2017-10-11,7
Антонов Ладислав Еремеевич,1967-04-04,Шилова Лидия Кузьминична,1961-02-15,2014-02-02,6
Буров Тарас Адамович,1974-10-22,Мишина Анжела Макаровна,1999-06-16,2017-11-26,6
Игнатов Александр Еремеевич,1972-09-20,Турова Лидия Владиславовна,1981-09-28,2012-07-16,7
Попов Ипат Устинович,1968-11-06,Александрова Пелагея Александровна,1994-07-01,2012-09-25,7
Мельников Устин Анисимович,1985-07-23,Богданова Алла Егоровна,1970-01-02,2013-07-14,2
Копылов Аникита Артемьевич,1968-10-21,Голубева Глафира Руслановна,1979-09-19,2014-08-22,10
Емельянов Лазарь Борисович,1962-12-04,Белякова Юлия Вадимовна,1997-05-24,2018-10-22,6
Назаров Аскольд Федотович,1970-04-14,Турова Ольга Евгеньевна,1988-08-09,2020-04-17,4
Морозов Савелий Владиславович,1963-08-07,Якушева Виктория Ивановна,1979-03-01,2017-07-11,10
Маслов Лавр Зиновьевич,1982-10-20,Стрелкова Екатерина Захаровна,2000-03-06,2020-01-26,2
Кириллов Эраст Измаилович,1998-01-27,Макарова Нонна Аркадьевна,1994-02-24,2019-03-06,9
Большаков Владислав Андреевич,1968-04-03,Копылова Ольга Дмитриевна,1979-03-26,2003-12-26,5
Соловьев Владислав Августович,1974-10-07,Трофимова Лора Владимировна,1962-11-01,2017-09-19,8
Анисимов Данила Жанович,1966-06-02,Соловьева Глафира Максимовна,1998-09-07,2016-02-12,9
Симонов Евлампий Яковлевич,1961-10-03,Дорофеева Марфа Михайловна,1981-02-02,2001-02-08,10
Беляев Демьян Ааронович,1993-11-15,Федотова Таисия Наумовна,1968-05-13,2017-09-12,10
Лыткин Степан Феодосьевич,1961-05-26,Носкова Фёкла Павловна,1961-09-18,1979-09-24,10
Николаев Всеволод Игнатович,1967-07-21,Баранова Мария Степановна,1965-09-17,2018-02-13,5
Кудрявцев Ефрем Димитриевич,1967-01-18,Дроздова Евпраксия Святославовна,1979-02-03,2015-02-20,1
Галкин Тит Власович,1962-07-01,Моисеева Лора Львовна,1992-03-08,2010-01-01,8
Смирнов Селиван Дорофеевич,1971-05-15,Журавлева Варвара Захаровна,1969-11-09,1996-10-23,4
Некрасов Мина Ефстафьевич,2000-08-02,Авдеева Прасковья Борисовна,1991-10-09,2019-05-06,2
Новиков Аркадий Федосеевич,1972-11-17,Савина Вероника Макаровна,1967-12-20,2004-11-18,10
Александров Прокофий Богданович,1976-06-18,Тарасова Валерия Ждановна,1999-09-19,2019-01-26,9
Мухин Будимир Арсеньевич,1982-05-27,Колесникова Вера Константиновна,1978-03-27,2000-12-01,2
Беляев Ратмир Харлампович,1969-04-11,Крюкова Евпраксия Владиславовна,1997-01-14,2020-03-06,9
Анисимов Фрол Евстигнеевич,1999-01-06,Гурьева Надежда Ждановна,1977-11-15,2019-10-27,7
Корнилов Пантелеймон Герасимович,1972-07-14,Фадеева Ульяна Никифоровна,1969-09-01,2005-07-13,6
Рыбаков Устин Матвеевич,1975-04-08,Коновалова Эмилия Тимуровна,1964-11-21,2012-05-09,5
Афанасьев Адам Тихонович,1966-01-26,Гущина Елизавета Болеславовна,1990-09-07,2011-06-03,5
Осипов Федор Демьянович,1965-02-03,Шарова Зинаида Захаровна,1983-08-26,2019-04-02,5
Никитин Мартьян Георгиевич,1961-09-09,Соколова Виктория Валериевна,1967-05-26,2012-06-09,2
Поляков Карл Гурьевич,1966-05-20,Лыткина Иванна Робертовна,1992-02-22,2017-04-17,9
Петров Радим Ефремович,1969-02-27,Лазарева Пелагея Рудольфовна,1966-11-07,1992-06-24,5
Макаров Глеб Елизарович,1991-08-09,Гурьева Фаина Максимовна,1960-03-05,2011-05-17,7
Ильин Панфил Трофимович,1980-09-20,Вишнякова Лукия Архиповна,1996-10-13,2020-04-25,3
Ильин Твердислав Абрамович,1990-05-07,Лобанова Жанна Ждановна,1961-12-28,2016-05-08,3
Романов Прокл Данилович,1961-03-08,Котова Алина Феликсовна,1992-05-11,2011-01-05,5
Маслов Владилен Аверьянович,1965-07-09,Белоусова Фёкла Максимовна,1975-06-07,2005-06-18,5
Бирюков Всеслав Валерьянович,1984-03-24,Баранова Анна Владимировна,1998-04-19,2020-09-26,3
Соловьев Измаил Иларионович,1969-06-15,Филатова Вероника Юльевна,1980-05-11,2010-01-05,9
Алексеев Евстигней Гаврилович,1971-01-01,Соловьева Нинель Альбертовна,2000-04-24,2018-03-22,1
Рыбаков Феликс Марсович,1971-09-24,Бурова Евгения Леоновна,1995-05-03,2014-07-27,1
Ширяев Аверьян Феодосьевич,1998-06-04,Анисимова Ангелина Валентиновна,1993-06-14,2016-10-19,4
Мишин Викторин Артурович,1988-02-11,Колесникова Евпраксия Валериевна,1980-02-05,2014-09-28,4
Козлов Творимир Артёмович,1969-04-07,Зайцева Акулина Робертовна,1998-12-08,2020-12-01,3
Васильев Гордей Чеславович,1979-05-05,Кулакова Жанна Богдановна,1985-01-14,2003-01-01,4
Тихонов Карп Антонович,1968-12-25,Якушева Регина Николаевна,1994-08-07,2014-10-07,6
Зуев Валерий Харламович,1994-10-24,Родионова Оксана Юрьевна,1973-03-16,2017-01-05,9
Соколов Ярослав Витальевич,1995-11-16,Носкова Оксана Леоновна,1980-01-26,2015-08-19,1
Овчинников Моисей Трофимович,1993-04-22,Нестерова Ирина Сергеевна,1969-03-28,2013-09-27,3
Суханов Игнатий Гурьевич,1992-09-20,Куликова Василиса Яковлевна,1984-03-21,2013-06-25,3
Николаев Фома Игнатович,1990-02-12,Козлова Галина Кирилловна,1965-08-27,2016-06-09,8
Логинов Дмитрий Федотович,1992-05-27,Игнатова Татьяна Львовна,1998-10-18,2018-06-15,4
Куликов Любомир Афанасьевич,1993-08-16,Никифорова Дарья Вениаминовна,1961-07-20,2012-09-11,5
Дьячков Софрон Владиславович,1963-07-01,Уварова Эмилия Аркадьевна,1974-03-24,2015-04-13,3
Костин Устин Эдуардович,1978-05-18,Якушева Светлана Вениаминовна,1992-05-13,2016-07-20,8
Быков Творимир Якубович,1979-06-11,Журавлева Жанна Павловна,1999-08-11,2019-01-11,8
Лебедев Митофан Жоресович,1982-04-10,Соколова Ангелина Феликсовна,1969-05-02,2020-11-25,8
Ершов Дементий Арсеньевич,1961-12-11,Брагина Юлия Эльдаровна,1963-09-21,2019-10-23,9
Романов Антип Викторович,1979-12-03,Давыдова Майя Матвеевна,1994-01-21,2014-10-08,2
Русаков Захар Васильевич,1981-12-12,Красильникова Алина Аскольдовна,1977-08-02,2000-01-12,7
Дьячков Аггей Адрианович,1976-05-17,Кондратьева Варвара Макаровна,1969-02-19,2008-09-10,10
Котов Тит Якубович,1988-07-03,Моисеева Клавдия Тарасовна,1993-08-25,2013-08-25,7
Дьячков Егор Егорович,1974-06-01,Лихачева Вероника Юльевна,1996-05-22,2020-02-07,4
Овчинников Потап Фадеевич,1973-10-09,Белова Ульяна Тарасовна,1995-11-16,2019-12-10,8
Соловьев Руслан Александрович,1964-08-25,Михайлова Ия Аркадьевна,1961-08-16,2003-09-10,7
Бобров Варфоломей Изотович,1974-12-05,Хохлова Пелагея Григорьевна,1966-03-14,2006-08-07,9
Дементьев Севастьян Бориславович,1961-02-01,Егорова Вера Болеславовна,1995-07-05,2013-11-14,5
Суханов Мир Витальевич,1967-07-19,Русакова Валентина Геннадьевна,1966-12-12,1995-03-08,3
Зиновьев Чеслав Даниилович,1961-05-22,Фокина Ирина Антоновна,1966-08-05,2017-01-20,8
Брагин Мина Арсенович,1964-08-28,Турова Василиса Натановна,1966-02-04,1996-08-05,3
Васильев Станислав Бенедиктович,1981-10-15,Белякова Агата Богдановна,1992-04-19,2017-11-10,9
Петров Феоктист Брониславович,1993-10-10,Кузьмина Ольга Юрьевна,1975-10-14,2016-01-08,2
Прохоров Галактион Абрамович,1999-01-13,Осипова Елизавета Макаровна,1994-01-05,2020-09-22,6
Самсонов Агап Аверьянович,1963-09-08,Тарасова Василиса Романовна,1994-05-10,2018-12-09,7
Фокин Владлен Игнатович,1992-08-05,Журавлева Майя Петровна,1969-08-18,2015-06-25,1
Корнилов Филимон Иосифович,1960-02-23,Зимина Вера Николаевна,1983-08-26,2016-06-22,7
Баранов Ратмир Адрианович,1964-11-14,Мамонтова Синклитикия Даниловна,1965-03-06,1991-07-10,5
Юдин Аверкий Эдгардович,1970-02-11,Трофимова Оксана Ефимовна,1969-06-24,2016-06-10,4
Зимин Герман Захарьевич,1984-08-25,Константинова Дарья Никифоровна,1968-01-06,2016-11-11,9
Калашников Аникита Геннадиевич,1974-01-18,Михеева Раиса Валентиновна,1991-08-26,2009-11-11,9
Никитин Никанор Демидович,1985-06-19,Константинова Оксана Натановна,1979-01-27,2019-07-27,5
Жданов Максимильян Фадеевич,1973-08-02,Терентьева Ульяна Святославовна,1977-06-24,2010-01-24,1
Устинов Панкрат Юлианович,1960-08-16,Гусева Агафья Альбертовна,1985-10-15,2009-06-20,1
Мартынов Никанор Ерофеевич,1995-07-07,Зайцева Полина Кузьминична,1979-07-21,2013-07-01,5
Ковалев Милован Теймуразович,1993-07-24,Мишина Виктория Харитоновна,1962-11-21,2017-02-26,9
Пономарев Лука Якубович,1975-04-16,Денисова Акулина Степановна,1974-10-18,2018-06-26,2
Пестов Селиван Юлианович,1995-04-22,Пономарева Елена Львовна,1990-03-18,2015-07-25,3
Субботин Агафон Димитриевич,1976-01-16,Калинина Ираида Геннадиевна,1995-08-08,2016-04-22,7
Буров Иосиф Измаилович,1999-01-08,Федотова Фёкла Леонидовна,1993-07-04,2019-01-01,7
Владимиров Любомир Фомич,1987-11-14,Колесникова Нинель Олеговна,1972-08-09,2016-07-02,6
Воронцов Адам Викентьевич,1987-09-10,Шарова Надежда Сергеевна,1962-02-03,2011-07-06,6
Корнилов Милен Гурьевич,1976-11-11,Доронина Нонна Филипповна,1972-09-11,2011-06-27,2
Козлов Бажен Вячеславович,1961-02-28,Бирюкова Кира Юльевна,1985-08-21,2010-01-15,7
Горбунов Изот Гертрудович,1975-03-20,Коновалова Кира Оскаровна,1961-10-11,2018-09-23,7
Фомин Пров Данилович,1990-02-18,Симонова Глафира Рудольфовна,1966-04-17,2011-02-19,7
Якушев Ратмир Владиславович,1988-09-09,Селиверстова Нина Даниловна,1975-01-04,2011-08-22,8
Большаков Нифонт Эдгарович,1966-02-24,Данилова Алла Матвеевна,1977-06-05,2012-09-21,6
Андреев Кондрат Изотович,1989-01-20,Сергеева Эмилия Макаровна,1995-11-07,2020-04-01,9
Доронин Леонид Владиславович,1981-11-23,Мельникова Таисия Наумовна,1999-07-13,2018-01-23,4
Блинов Наркис Фролович,1984-12-23,Шубина Зоя Игоревна,1963-05-24,2002-03-23,8
Горбунов Аникей Эдгардович,1984-12-26,Рыбакова Лидия Николаевна,1976-12-20,2002-04-18,10
Михеев Виталий Игнатьевич,1980-03-07,Потапова Тамара Борисовна,2000-01-17,2020-10-19,1
Осипов Флорентин Исидорович,1971-04-02,Тихонова Валерия Станиславовна,1979-07-19,2001-03-06,7
Мельников Герман Измаилович,1970-02-22,Кулакова Анастасия Максимовна,1981-06-17,2018-05-06,6
Зыков Мариан Васильевич,1978-11-03,Ефремова Фаина Валериевна,1972-05-09,2016-03-21,3
Алексеев Владлен Харитонович,1981-06-01,Веселова Лора Романовна,1991-11-27,2012-01-25,3
Муравьев Олег Ярославович,1960-01-22,Воронова Евдокия Яковлевна,1980-07-27,2003-02-28,4
Соловьев Мариан Жанович,1966-02-07,Матвеева Людмила Кузьминична,1982-12-09,2013-08-03,10
Тихонов Фадей Всеволодович,1968-10-16,Архипова Наталья Никифоровна,1969-11-21,1993-06-13,4
Шаров Арсений Чеславович,1974-12-05,Авдеева Мария Викторовна,1968-11-08,2015-12-27,9
Осипов Борис Егорович,1974-08-24,Павлова Зинаида Федоровна,1982-01-28,2003-12-18,10
Фролов Вадим Борисович,1998-02-01,Кулагина Тамара Даниловна,1991-11-16,2019-03-07,7
Беспалов Антонин Афанасьевич,1964-08-02,Щукина Марина Николаевна,1976-11-12,2020-09-11,6
Кудряшов Ладимир Ильич,1985-08-06,Мишина Надежда Аркадьевна,1975-05-28,2011-05-25,2
Виноградов Евстафий Егорович,1977-06-03,Лобанова Варвара Рудольфовна,1996-01-23,2016-03-15,9
Субботин Никандр Анисимович,1972-07-25,Горбунова Зинаида Константиновна,1972-05-06,2007-06-25,4
Моисеев Казимир Филиппович,1984-05-11,Бирюкова Ираида Матвеевна,1989-12-11,2017-05-25,8
Пахомов Пантелеймон Арсенович,1962-05-09,Харитонова Валерия Святославовна,1960-01-02,2001-07-21,10
Соболев Савва Гурьевич,1996-06-05,Денисова Лора Вадимовна,1979-12-05,2017-10-11,6
Стрелков Богдан Ермолаевич,1994-04-12,Силина Ольга Тимофеевна,1972-01-22,2019-02-26,2
Брагин Родион Юльевич,1961-08-10,Шарапова Жанна Кузьминична,1988-09-25,2008-01-10,8
Лыткин Евгений Ефремович,1970-09-10,Кузнецова Лидия Евгеньевна,1969-01-04,1990-07-01,8
Тетерин Кондратий Ануфриевич,1979-06-24,Орехова Лариса Алексеевна,1993-02-25,2017-07-03,9
Попов Семен Юлианович,1961-01-02,Доронина Полина Захаровна,1980-03-09,2016-06-17,6
Семенов Любосмысл Теймуразович,1960-12-27,Молчанова Татьяна Матвеевна,1994-11-26,2016-12-04,2
Карпов Корнил Ильясович,1996-10-11,Якушева Нонна Кирилловна,1969-08-24,2015-10-15,6
Кудрявцев Бажен Фомич,1992-04-23,Калашникова Пелагея Богдановна,1998-05-11,2017-02-14,9
Медведев Ярополк Иосипович,1968-02-19,Маслова Евгения Валериевна,1967-01-01,2012-08-23,2
Суворов Ярополк Эдуардович,1964-03-15,Колобова Олимпиада Харитоновна,1990-04-25,2008-10-09,10
Савельев Эрнст Бориславович,1964-05-11,Воробьева Юлия Наумовна,1974-06-27,2001-08-05,1
Пахомов Эраст Филиппович,1989-10-21,Лаврентьева Нина Владиславовна,1987-01-17,2018-07-01,9
Лыткин Ефрем Гертрудович,1964-04-16,Пономарева Лариса Александровна,1965-11-06,2000-07-03,4
Красильников Мариан Тихонович,1961-11-10,Кабанова Евдокия Александровна,1970-08-15,1995-05-09,7
Емельянов Светозар Августович,1973-06-26,Егорова Элеонора Наумовна,1998-05-13,2018-08-18,3
Анисимов Дементий Измаилович,1986-11-02,Морозова Евгения Яковлевна,1965-01-28,2017-04-27,7
Максимов Валентин Архипович,1972-12-20,Петрова Нина Леоновна,1984-02-19,2015-04-25,7
Кулагин Карл Игнатович,1967-09-20,Борисова Юлия Борисовна,1977-07-09,1999-05-08,8
Кузнецов Владислав Гурьевич,1981-02-09,Захарова Евпраксия Юльевна,1980-07-05,2006-06-02,1
Павлов Родион Егорович,1979-11-07,Тимофеева Анна Леонидовна,1968-07-05,2018-07-16,6
Ильин Дорофей Ефимьевич,1966-01-28,Шашкова Анастасия Антоновна,1991-06-19,2014-11-24,8
Лазарев Каллистрат Гавриилович,1993-07-06,Ефимова Иванна Филипповна,1963-06-09,2014-06-23,2
Фомин Адам Эдгардович,1965-11-19,Большакова Клавдия Алексеевна,1969-04-10,2011-12-18,10
Зыков Виталий Захарьевич,1994-08-01,Селезнева Галина Ниловна,1994-01-01,2015-09-18,7
Куликов Александр Исидорович,1968-11-13,Ларионова Александра Кузьминична,1984-12-11,2008-10-21,7
Дементьев Платон Артемьевич,1976-07-07,Потапова Валерия Борисовна,1996-09-12,2020-12-11,5
Бирюков Софон Филимонович,1980-07-28,Некрасова Алла Филипповна,1991-12-26,2009-04-08,5
Фокин Рубен Ефимьевич,1987-03-28,Моисеева Ираида Мироновна,1981-01-26,2007-08-05,3
Волков Станислав Изотович,1993-02-05,Григорьева Светлана Валериевна,1999-03-09,2017-03-08,6
Носов Селиван Игоревич,1968-09-11,Ситникова Полина Тимуровна,1971-10-25,1989-04-01,4
Муравьев Гедеон Юлианович,1976-11-04,Чернова Зоя Валериевна,1972-11-05,2006-10-11,8
Павлов Авдей Глебович,1982-10-10,Осипова Евдокия Рудольфовна,1991-12-22,2009-08-21,2
Петров Ермолай Александрович,1987-10-15,Рожкова Иванна Петровна,1972-12-16,2013-07-16,2
Григорьев Елизар Тимурович,1985-10-18,Орлова Вера Геннадиевна,1969-10-10,2010-11-26,8
Борисов Мефодий Валентинович,1982-02-09,Ефремова Марина Наумовна,1978-09-09,2002-07-22,1
Горшков Адам Филимонович,1995-04-14,Алексеева Фёкла Робертовна,1972-02-25,2014-02-25,4
Лебедев Карп Харламович,1988-06-10,Крюкова Ксения Захаровна,1995-08-24,2020-01-12,1
Воронцов Андроник Васильевич,1999-12-03,Якушева Лариса Станиславовна,1970-07-23,2020-10-22,4
Петухов Добромысл Даниилович,1990-12-12,Кононова Валентина Егоровна,1997-03-25,2016-08-08,8
Симонов Софон Ерофеевич,1965-10-17,Сазонова Фаина Леонидовна,1974-09-24,2013-03-20,2
Виноградов Федот Валентинович,1978-08-23,Пестова Милица Георгиевна,1989-09-22,2016-12-17,3
Симонов Гордей Васильевич,1995-05-10,Осипова Людмила Болеславовна,1999-04-28,2017-02-24,10
Козлов Мокей Феоктистович,1989-08-13,Мельникова Анастасия Александровна,1999-02-26,2018-03-01,9
Агафонов Гостомысл Жанович,1989-08-01,Трофимова Алина Михайловна,1994-10-11,2017-07-04,8
Родионов Давыд Демьянович,1976-06-05,Князева Нинель Геннадиевна,1963-04-10,2017-02-04,5
Воронов Сила Ефстафьевич,1962-06-09,Матвеева Мария Алексеевна,1965-01-07,2016-03-21,3
Кузьмин Ипполит Демидович,1974-03-23,Михайлова Пелагея Олеговна,1960-09-22,1992-01-23,1
Рябов Ростислав Филиппович,1978-06-11,Кириллова Юлия Ниловна,1993-07-12,2015-12-25,8
Комаров Эммануил Адрианович,1982-05-23,Богданова Регина Геннадиевна,1972-01-13,2015-08-14,2
Рябов Зиновий Феофанович,1975-07-01,Пестова Ангелина Геннадиевна,1992-03-06,2013-06-01,2
Кулаков Платон Адамович,1983-09-15,Пестова Вера Оскаровна,1972-05-18,2018-08-25,5
Гришин Галактион Антонович,1999-07-06,Иванова Ираида Харитоновна,1976-08-07,2020-04-07,4
Субботин Юрий Феодосьевич,1975-10-19,Бирюкова Анжелика Захаровна,1988-10-07,2008-02-01,9
Самойлов Севастьян Валентинович,1991-01-21,Шарапова Ульяна Никифоровна,1978-09-28,2018-07-14,5
Морозов Парфен Харлампьевич,1981-02-05,Сазонова Агафья Рудольфовна,1994-12-14,2016-05-13,4
Лобанов Натан Федотович,1993-11-11,Гришина Алевтина Федоровна,1986-09-23,2012-07-20,10
Суханов Зиновий Антонович,1989-04-06,Лебедева Татьяна Натановна,1976-10-23,2018-08-22,5
Лыткин Мефодий Бориславович,1973-01-23,Шестакова Ираида Викторовна,1967-03-23,2020-01-07,10
Колобов Святополк Терентьевич,1967-09-28,Кошелева Валерия Антоновна,1978-10-07,2008-05-28,10
Карпов Святослав Юльевич,1985-06-11,Мельникова Синклитикия Игоревна,1964-09-26,2008-06-06,4
Блохин Панфил Феликсович,1973-01-21,Стрелкова Валентина Яковлевна,1982-09-08,2003-09-24,5
Самойлов Яков Даниилович,1965-01-02,Давыдова Анжела Геннадиевна,1975-07-04,2015-06-28,1
Владимиров Эммануил Геннадиевич,1970-11-11,Лазарева Юлия Филипповна,1992-11-13,2018-07-10,2
Михеев Болеслав Якубович,1988-01-21,Маслова Валерия Даниловна,1978-09-14,2012-10-22,8
Блинов Венедикт Вилорович,1975-11-13,Макарова Тамара Максимовна,1981-02-02,2001-11-18,7
Федоров Пантелеймон Арсенович,1965-10-19,Ершова Евгения Романовна,1966-10-26,2001-05-18,2
Тимофеев Гурий Алексеевич,1992-05-28,Кудряшова Елена Антоновна,1983-05-21,2016-12-15,10
Яковлев Тихон Герасимович,1985-10-07,Красильникова Ия Ефимовна,1994-03-12,2016-06-06,2
Осипов Дорофей Ермолаевич,1978-06-20,Соколова София Рубеновна,1962-12-06,2008-05-16,5
Пономарев Василий Власович,1984-08-18,Матвеева Иванна Оскаровна,1987-12-18,2017-07-26,4
Щербаков Онуфрий Васильевич,1996-10-28,Андреева Ульяна Владиславовна,1997-12-21,2016-02-24,3
Щербаков Лукьян Анатольевич,1990-07-28,Владимирова Мария Степановна,1970-06-03,2014-08-16,4
Артемьев Софон Герасимович,1998-07-25,Журавлева Зинаида Михайловна,1966-07-11,2016-08-07,1
Авдеев Эмиль Марсович,1976-09-26,Гурьева Василиса Александровна,1966-01-25,2011-11-24,10
Якушев Назар Валентинович,1964-06-24,Мишина Анастасия Федоровна,1990-06-12,2020-01-06,10
Сидоров Панфил Дорофеевич,1975-01-24,Никифорова Алина Матвеевна,1985-09-24,2008-12-17,7
Егоров Поликарп Чеславович,1996-06-21,Тарасова Нинель Афанасьевна,1999-07-16,2020-05-08,7
Сорокин Галактион Даниилович,1964-10-15,Комарова Анна Юрьевна,1999-10-09,2019-06-19,5
Пономарев Эмиль Изотович,1993-10-06,Петухова Лора Ильинична,1979-05-03,2014-09-14,5
Зайцев Епифан Ануфриевич,1965-01-20,Лапина Евдокия Мироновна,1996-06-08,2016-11-01,4
Соколов Евгений Давыдович,2000-02-22,Бурова Евдокия Вениаминовна,1984-03-19,2018-02-21,7
Тихонов Вениамин Терентьевич,1999-02-06,Кириллова Светлана Ниловна,1963-02-27,2018-07-08,9
Горшков Эрнест Власович,1967-12-02,Нестерова Эмилия Афанасьевна,1985-12-22,2018-09-08,6
Чернов Измаил Иларионович,1964-12-21,Беспалова Алевтина Эльдаровна,1988-03-13,2014-12-04,2
Соловьев Изот Владиленович,1992-02-02,Кулакова Анастасия Владимировна,1964-01-28,2015-08-25,6
Доронин Нестор Власович,1997-10-09,Панова Евпраксия Никифоровна,1979-04-07,2018-09-13,6
Казаков Еремей Борисович,1981-09-16,Карпова Алла Владиславовна,1966-01-05,2006-09-22,6
Петров Кузьма Григорьевич,1968-11-10,Евдокимова Наина Павловна,1975-10-07,1993-08-03,3
Крюков Ефрем Эдгардович,1982-11-13,Зайцева Юлия Альбертовна,1999-06-20,2018-09-06,1
Моисеев Всеслав Харлампович,1968-06-26,Рыбакова Елена Богдановна,1990-06-05,2019-11-02,8
Ситников Никита Дорофеевич,1970-11-15,Маркова Алла Васильевна,1964-10-13,2003-01-02,8
Кузьмин Анисим Филиппович,1975-09-07,Смирнова Раиса Захаровна,1960-08-13,2015-08-15,2
Елисеев Януарий Яковлевич,1987-02-12,Зуева Таисия Руслановна,1985-03-15,2011-06-14,10
Авдеев Павел Ильясович,1997-01-07,Коновалова Фёкла Ниловна,1960-02-13,2020-01-12,2
Лихачев Арсений Филиппович,1975-04-02,Зыкова Милица Александровна,1979-04-09,2007-01-18,2
Хохлов Панкрат Феодосьевич,1972-11-20,Белозерова Анжела Васильевна,1975-03-12,2004-09-05,10
Молчанов Савватий Александрович,1969-01-11,Юдина Наталья Георгиевна,1980-05-06,2010-10-04,4
Данилов Лазарь Фадеевич,1980-05-26,Котова Кира Яковлевна,1965-04-13,2011-07-10,3
Козлов Силантий Иосифович,1964-05-02,Ильина Клавдия Алексеевна,1967-04-26,1999-01-27,8
Дементьев Кондрат Фокич,1982-04-12,Власова Ксения Семеновна,1962-07-15,2001-06-07,3
Антонов Станимир Гордеевич,1961-07-23,Ковалева Глафира Вениаминовна,1969-09-21,1994-01-24,3
